qkey,attribute,configuration,declared_class_idx,declared_class,declaration,steer_class_idx,steer_class,magnitude,from_idx,to_idx_exclusive,seed,n_options,option_letters,options,response_distribution,question
GROWUPGUN2A_W26,education,declare_college and more__steer_some schooling,2,college and more,I have a college education or higher.,0,some schooling,13.0,19,29,42,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.32068834, 0.67931169]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For protection
GROWUPGUN2A_W26,socioeco,declare_low__steer_high,0,low,I have low socioeconomic status.,2,high,1.0,19,29,42,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.58853447, 0.41146556]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For protection
GROWUPGUN2A_W26,socioeco,declare_low__steer_high,0,low,I have low socioeconomic status.,2,high,3.0,19,29,42,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.50512677, 0.49487323]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For protection
GROWUPGUN2A_W26,socioeco,declare_low__steer_high,0,low,I have low socioeconomic status.,2,high,5.0,19,29,42,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.49414089, 0.50585914]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For protection
GROWUPGUN2A_W26,socioeco,declare_low__steer_high,0,low,I have low socioeconomic status.,2,high,7.0,19,29,42,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.57415605, 0.42584401]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For protection
GROWUPGUN2A_W26,socioeco,declare_low__steer_high,0,low,I have low socioeconomic status.,2,high,9.0,19,29,42,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.68721032, 0.31278968]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For protection
GROWUPGUN2A_W26,socioeco,declare_low__steer_high,0,low,I have low socioeconomic status.,2,high,13.0,19,29,42,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.83332461, 0.1666754]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For protection
GROWUPGUN2A_W26,socioeco,declare_high__steer_low,2,high,I have high socioeconomic status.,0,low,1.0,19,29,42,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.71403021, 0.28596979]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For protection
GROWUPGUN2A_W26,socioeco,declare_high__steer_low,2,high,I have high socioeconomic status.,0,low,3.0,19,29,42,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.62314755, 0.37685239]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For protection
GROWUPGUN2A_W26,socioeco,declare_high__steer_low,2,high,I have high socioeconomic status.,0,low,5.0,19,29,42,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.53558427, 0.46441573]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For protection
GROWUPGUN2A_W26,socioeco,declare_high__steer_low,2,high,I have high socioeconomic status.,0,low,7.0,19,29,42,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.51927757, 0.48072249]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For protection
GROWUPGUN2A_W26,socioeco,declare_high__steer_low,2,high,I have high socioeconomic status.,0,low,9.0,19,29,42,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.57558799, 0.42441201]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For protection
GROWUPGUN2A_W26,socioeco,declare_high__steer_low,2,high,I have high socioeconomic status.,0,low,13.0,19,29,42,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.72971243, 0.2702876]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For protection
GROWUPGUN2B_W26,gender,declare_male__steer_female,0,male,I am a man.,1,female,1.0,19,29,42,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.89515668, 0.10484337]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For hunting
GROWUPGUN2B_W26,gender,declare_male__steer_female,0,male,I am a man.,1,female,3.0,19,29,42,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.7356416, 0.26435834]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For hunting
GROWUPGUN2B_W26,gender,declare_male__steer_female,0,male,I am a man.,1,female,5.0,19,29,42,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.64868897, 0.35131106]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For hunting
GROWUPGUN2B_W26,gender,declare_male__steer_female,0,male,I am a man.,1,female,7.0,19,29,42,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.52634275, 0.47365725]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For hunting
GROWUPGUN2B_W26,gender,declare_male__steer_female,0,male,I am a man.,1,female,9.0,19,29,42,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.41869691, 0.58130306]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For hunting
GROWUPGUN2B_W26,gender,declare_male__steer_female,0,male,I am a man.,1,female,13.0,19,29,42,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.34158251, 0.65841752]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For hunting
GROWUPGUN2B_W26,gender,declare_female__steer_male,1,female,I am a woman.,0,male,1.0,19,29,42,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.89274967, 0.10725033]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For hunting
GROWUPGUN2B_W26,gender,declare_female__steer_male,1,female,I am a woman.,0,male,3.0,19,29,42,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.95050299, 0.04949706]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For hunting
GROWUPGUN2B_W26,gender,declare_female__steer_male,1,female,I am a woman.,0,male,5.0,19,29,42,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.96691406, 0.03308598]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For hunting
GROWUPGUN2B_W26,gender,declare_female__steer_male,1,female,I am a woman.,0,male,7.0,19,29,42,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.93698055, 0.06301948]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For hunting
GROWUPGUN2B_W26,gender,declare_female__steer_male,1,female,I am a woman.,0,male,9.0,19,29,42,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.83332461, 0.1666754]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For hunting
GROWUPGUN2B_W26,gender,declare_female__steer_male,1,female,I am a woman.,0,male,13.0,19,29,42,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.70436358, 0.29563648]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For hunting
GROWUPGUN2B_W26,age,declare_adult__steer_older_adult,2,adult,I am an adult.,3,older_adult,1.0,19,29,42,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.70130414, 0.29869589]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For hunting
GROWUPGUN2B_W26,age,declare_adult__steer_older_adult,2,adult,I am an adult.,3,older_adult,3.0,19,29,42,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.65709847, 0.3429015]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For hunting
GROWUPGUN2B_W26,age,declare_adult__steer_older_adult,2,adult,I am an adult.,3,older_adult,5.0,19,29,42,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.55060738, 0.44939265]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For hunting
GROWUPGUN2B_W26,age,declare_adult__steer_older_adult,2,adult,I am an adult.,3,older_adult,7.0,19,29,42,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.45519862, 0.54480141]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For hunting
GROWUPGUN2B_W26,age,declare_adult__steer_older_adult,2,adult,I am an adult.,3,older_adult,9.0,19,29,42,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.50585914, 0.49414089]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For hunting
GROWUPGUN2B_W26,age,declare_adult__steer_older_adult,2,adult,I am an adult.,3,older_adult,13.0,19,29,42,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.76977324, 0.23022676]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For hunting
GROWUPGUN2B_W26,age,declare_older_adult__steer_adult,3,older_adult,I am an older adult.,2,adult,1.0,19,29,42,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.94499469, 0.05500528]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For hunting
GROWUPGUN2B_W26,age,declare_older_adult__steer_adult,3,older_adult,I am an older adult.,2,adult,3.0,19,29,42,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.86269909, 0.13730097]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For hunting
GROWUPGUN2B_W26,age,declare_older_adult__steer_adult,3,older_adult,I am an older adult.,2,adult,5.0,19,29,42,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.62840742, 0.37159258]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For hunting
GROWUPGUN2B_W26,age,declare_older_adult__steer_adult,3,older_adult,I am an older adult.,2,adult,7.0,19,29,42,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.37570646, 0.62429351]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For hunting
GROWUPGUN2B_W26,age,declare_older_adult__steer_adult,3,older_adult,I am an older adult.,2,adult,9.0,19,29,42,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.30197921, 0.69802076]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For hunting
GROWUPGUN2B_W26,age,declare_older_adult__steer_adult,3,older_adult,I am an older adult.,2,adult,13.0,19,29,42,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.34565726, 0.65434277]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For hunting
GROWUPGUN2B_W26,education,declare_some schooling__steer_college and more,0,some schooling,I did not complete high school.,2,college and more,1.0,19,29,42,2,"[""A"", ""B""]","[""Yes, was a reason"", ""No, was not a reason""]","[0.62326223, 0.37673777]",Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For hunting
