qkey,attribute,channel,class_label,magnitude,n_occupations,response_distribution
SOCIETY_TRANS_W92,socioeco,inferred,low,,5,"[0.87937617, 0.12062325, 3.4e-07, 9e-08, 1.3e-07]"
SOCIETY_TRANS_W92,socioeco,inferred,high,,5,"[0.98512803, 0.0148717, 1.4e-07, 6e-08, 1e-07]"
SOCIETY_WHT_W92,socioeco,inferred,low,,5,"[5.2e-07, 3.6e-07, 0.99999416, 4.4e-06, 5.6e-07]"
SOCIETY_WHT_W92,socioeco,inferred,high,,5,"[5.2e-07, 3.8e-07, 0.99999328, 5.22e-06, 5.8e-07]"
UNIMMIGCOMM_W92,socioeco,inferred,low,,5,"[0.00027173, 0.001578, 0.99769669, 0.00045357]"
UNIMMIGCOMM_W92,socioeco,inferred,high,,5,"[0.00034356, 0.00087513, 0.99842478, 0.00035655]"
USEXCEPT_W92,socioeco,inferred,low,,5,"[5.4e-07, 0.99995549, 4.394e-05]"
USEXCEPT_W92,socioeco,inferred,high,,5,"[5.8e-07, 0.99999616, 3.26e-06]"
USMILSIZ_W92,socioeco,inferred,low,,5,"[4.556e-05, 0.84377774, 0.15614225, 3.348e-05, 9.6e-07]"
USMILSIZ_W92,socioeco,inferred,high,,5,"[0.00014312, 0.26568245, 0.73401845, 0.00015347, 2.46e-06]"
WHADVANT_W92,socioeco,inferred,low,,5,"[0.47076293, 0.27853951, 0.25065303, 4.45e-05]"
WHADVANT_W92,socioeco,inferred,high,,5,"[0.5205773, 0.38977944, 0.08957987, 6.339e-05]"
