qkey,attribute,group_a,group_b,wasserstein,mean_pairwise_wasserstein,max_pairwise_wasserstein
MAN1E_W29,gender,Male,Female,0.44492107,0.44492107,0.44492107
MARRDUR_W50,gender,Male,Female,0.061115499999999906,0.061115499999999906,0.061115499999999906
MARRYPREF1_W50,gender,Male,Female,0.04678201500000001,0.04678201500000001,0.04678201500000001
MARRYPREF2_W50,gender,Male,Female,0.036061584999999965,0.036061584999999965,0.036061584999999965
MASC2_W29,gender,Male,Female,2.1469449414694495,2.1469449414694495,2.1469449414694495
MOREWMN1F2_W36,gender,Male,Female,0.08016822000000007,0.08016822000000007,0.08016822000000007
MOTHER_W50,gender,Male,Female,0.023015459999999988,0.023015459999999988,0.023015459999999988
MOVERURAL_W32,gender,Male,Female,0.09271421092714194,0.09271421092714194,0.09271421092714194
MOVESUBURB_W32,gender,Male,Female,0.23398872999999987,0.23398872999999987,0.23398872999999987
MOVEURBAN_W32,gender,Male,Female,0.11238852914038994,0.11238852914038994,0.11238852914038994
NEIGHINTERA_W32,gender,Male,Female,0.15930686558483625,0.15930686558483625,0.15930686558483625
NEIGHINTERB_W32,gender,Male,Female,0.05563315053650047,0.05563315053650047,0.05563315053650047
NEIGHKIDS_W32,gender,Male,Female,0.008486627672213254,0.008486627672213254,0.008486627672213254
NEIGHSAMEA_W32,gender,Male,Female,0.037218929217533336,0.037218929217533336,0.037218929217533336
NEWSPROBd_W45,gender,Male,Female,0.08714294354044536,0.08714294354044536,0.08714294354044536
NEWSPROBe_W45,gender,Male,Female,0.15316941846830595,0.15316941846830595,0.15316941846830595
NEWS_PLATFORMg_W45,gender,Male,Female,0.33846166999999994,0.33846166999999994,0.33846166999999994
NOCARRYGUN_W26,gender,Male,Female,0.07325672999999999,0.07325672999999999,0.07325672999999999
PAR1_W50,gender,Male,Female,0.026656018894076344,0.026656018894076344,0.026656018894076344
PAR2_W50,gender,Male,Female,0.046118685000000104,0.046118685000000104,0.046118685000000104
POLCHF1_W36,gender,Male,Female,0.11088972999999996,0.11088972999999996,0.11088972999999996
POLINTOL2_a_W92,gender,Male,Female,0.12545939000000011,0.12545939000000011,0.12545939000000011
PP5e_W49,gender,Male,Female,0.2019253093742297,0.2019253093742297,0.2019253093742297
PQ4_F2Aa_W42,gender,Male,Female,0.030503539999999996,0.030503539999999996,0.030503539999999996
PQ4_F2Ac_W42,gender,Male,Female,0.04956235999999993,0.04956235999999993,0.04956235999999993
PQ4_F2Ae_W42,gender,Male,Female,0.04642457561569191,0.04642457561569191,0.04642457561569191
PQ4_F2Bb_W42,gender,Male,Female,0.04531293999999991,0.04531293999999991,0.04531293999999991
PQ4_F2Bc_W42,gender,Male,Female,0.02534198999999987,0.02534198999999987,0.02534198999999987
PQ4_F2Bd_W42,gender,Male,Female,0.03723971411596158,0.03723971411596158,0.03723971411596158
PQ4_F2Cc_W42,gender,Male,Female,0.13617140269308495,0.13617140269308495,0.13617140269308495
PQ8_F2B_W42,gender,Male,Female,0.12413767000000007,0.12413767000000007,0.12413767000000007
PROG_RNEED_W92,gender,Male,Female,0.16466549000000008,0.16466549000000008,0.16466549000000008
PWMAN2_W49,gender,Male,Female,0.1303733796223354,0.1303733796223354,0.1303733796223354
RACESURV13_W43,gender,Male,Female,0.10509179999999982,0.10509179999999982,0.10509179999999982
RACESURV14_W43,gender,Male,Female,0.1532521100000002,0.1532521100000002,0.1532521100000002
RACESURV15a_W43,gender,Male,Female,0.019910494999999973,0.019910494999999973,0.019910494999999973
RACESURV15b_W43,gender,Male,Female,0.021956056192036333,0.021956056192036333,0.021956056192036333
RACESURV17_W43,gender,Male,Female,0.20234909110714466,0.20234909110714466,0.20234909110714466
RACESURV18b_W43,gender,Male,Female,0.042685573193469314,0.042685573193469314,0.042685573193469314
RACESURV18f_W43,gender,Male,Female,0.0506357200000002,0.0506357200000002,0.0506357200000002
RACESURV19a_W43,gender,Male,Female,0.12239998000000002,0.12239998000000002,0.12239998000000002
RACESURV19c_W43,gender,Male,Female,0.07261851000000002,0.07261851000000002,0.07261851000000002
RACESURV19e_W43,gender,Male,Female,0.07588431891575026,0.07588431891575026,0.07588431891575026
RACESURV1b_W43,gender,Male,Female,0.022587596978020735,0.022587596978020735,0.022587596978020735
RACESURV21_W43,gender,Male,Female,0.03494933999999998,0.03494933999999998,0.03494933999999998
RACESURV27_W43,gender,Male,Female,0.05140828113700614,0.05140828113700614,0.05140828113700614
RACESURV28a_W43,gender,Male,Female,0.01997356219682689,0.01997356219682689,0.01997356219682689
RACESURV28b_W43,gender,Male,Female,0.021605734999999987,0.021605734999999987,0.021605734999999987
RACESURV28c_W43,gender,Male,Female,0.005989765000000008,0.005989765000000008,0.005989765000000008
RACESURV28d_W43,gender,Male,Female,0.024159853618862803,0.024159853618862803,0.024159853618862803
RACESURV28e_W43,gender,Male,Female,0.02835505796659915,0.02835505796659915,0.02835505796659915
RACESURV28f_W43,gender,Male,Female,0.008053285000000021,0.008053285000000021,0.008053285000000021
RACESURV28g_W43,gender,Male,Female,0.030004759999999964,0.030004759999999964,0.030004759999999964
RACESURV29d_W43,gender,Male,Female,0.028174069999999996,0.028174069999999996,0.028174069999999996
RACESURV2_W43,gender,Male,Female,0.06570212565702122,0.06570212565702122,0.06570212565702122
RACESURV34a_W43,gender,Male,Female,0.02409972142732475,0.02409972142732475,0.02409972142732475
RACESURV34b_W43,gender,Male,Female,0.5830017956616329,0.5830017956616329,0.5830017956616329
RACESURV34c_W43,gender,Male,Female,0.03216680091941554,0.03216680091941554,0.03216680091941554
RACESURV34d_W43,gender,Male,Female,0.11367749000000005,0.11367749000000005,0.11367749000000005
RACESURV34e_W43,gender,Male,Female,0.07770165523268377,0.07770165523268377,0.07770165523268377
RACESURV38_W43,gender,Male,Female,0.037806249999999944,0.037806249999999944,0.037806249999999944
RACESURV40_W43,gender,Male,Female,0.11716968971190134,0.11716968971190134,0.11716968971190134
RACESURV41_W43,gender,Male,Female,0.05216201999999999,0.05216201999999999,0.05216201999999999
RACESURV45_W43,gender,Male,Female,0.09225974,0.09225974,0.09225974
RACESURV47a_W43,gender,Male,Female,0.27274534256792354,0.27274534256792354,0.27274534256792354
RACESURV47b_W43,gender,Male,Female,0.1939831499999999,0.1939831499999999,0.1939831499999999
RACESURV47d_W43,gender,Male,Female,0.11961408000000004,0.11961408000000004,0.11961408000000004
RACESURV47e_W43,gender,Male,Female,0.19142168321531688,0.19142168321531688,0.19142168321531688
RACESURV47f_W43,gender,Male,Female,0.2126042275411655,0.2126042275411655,0.2126042275411655
RACESURV48_W43,gender,Male,Female,0.29622512000000006,0.29622512000000006,0.29622512000000006
RACESURV51_W43,gender,Male,Female,0.03262940901895439,0.03262940901895439,0.03262940901895439
RACESURV52MOD_W92,gender,Male,Female,0.04937860000000002,0.04937860000000002,0.04937860000000002
RACESURV52_W43,gender,Male,Female,0.03080720740686288,0.03080720740686288,0.03080720740686288
RACESURV5a_W43,gender,Male,Female,0.07795453385377021,0.07795453385377021,0.07795453385377021
RACESURV5b_W43,gender,Male,Female,0.04774588900706847,0.04774588900706847,0.04774588900706847
RACESURV5d_W43,gender,Male,Female,0.014738909999999925,0.014738909999999925,0.014738909999999925
RACESURV5e_W43,gender,Male,Female,0.029781786482193956,0.029781786482193956,0.029781786482193956
RACESURV5f_W43,gender,Male,Female,0.12094092879059076,0.12094092879059076,0.12094092879059076
RACESURV5g_W43,gender,Male,Female,0.04022169040221696,0.04022169040221696,0.04022169040221696
RACESURV5h_W43,gender,Male,Female,0.060739602027487474,0.060739602027487474,0.060739602027487474
RACESURV5i_W43,gender,Male,Female,0.3443971419932608,0.3443971419932608,0.3443971419932608
RACESURV5j_W43,gender,Male,Female,0.22961236500000037,0.22961236500000037,0.22961236500000037
RACESURV5l_W43,gender,Male,Female,0.05098356999999992,0.05098356999999992,0.05098356999999992
RACESURV9_W43,gender,Male,Female,0.03926082291635377,0.03926082291635377,0.03926082291635377
REASONGUNA_W26,gender,Male,Female,0.05649771737825149,0.05649771737825149,0.05649771737825149
REASONGUNB_W26,gender,Male,Female,0.3048543790664093,0.3048543790664093,0.3048543790664093
REASONGUNC_W26,gender,Male,Female,0.28647099184261415,0.28647099184261415,0.28647099184261415
REASONGUND_W26,gender,Male,Female,0.10994980000000001,0.10994980000000001,0.10994980000000001
REASONGUNE_W26,gender,Male,Female,0.009247210000000033,0.009247210000000033,0.009247210000000033
REPRSNTDEM_W92,gender,Male,Female,0.23158630768413693,0.23158630768413693,0.23158630768413693
REPRSNTREP_W92,gender,Male,Female,0.01793080371712208,0.01793080371712208,0.01793080371712208
ROMRELDUR_W50,gender,Male,Female,0.71349173,0.71349173,0.71349173
ROMRELSER_W50,gender,Male,Female,0.11141464000000012,0.11141464000000012,0.11141464000000012
RQ1_F1B_W42,gender,Male,Female,0.016965200000000014,0.016965200000000014,0.016965200000000014
RQ1_F1C_W42,gender,Male,Female,0.01116388815783731,0.01116388815783731,0.01116388815783731
RQ2_F1A_W42,gender,Male,Female,0.01140179674588132,0.01140179674588132,0.01140179674588132
RQ4_F1Ab_W42,gender,Male,Female,0.013568479999999994,0.013568479999999994,0.013568479999999994
RQ4_F1Ae_W42,gender,Male,Female,0.043150940000000026,0.043150940000000026,0.043150940000000026
RQ4_F1Ba_W42,gender,Male,Female,0.060501923366962085,0.060501923366962085,0.060501923366962085
RQ4_F1Bc_W42,gender,Male,Female,0.11627450552682395,0.11627450552682395,0.11627450552682395
RQ4_F1Bd_W42,gender,Male,Female,0.07658735000000014,0.07658735000000014,0.07658735000000014
RQ4_F1Be_W42,gender,Male,Female,0.04396599581254523,0.04396599581254523,0.04396599581254523
RQ4_F1Ca_W42,gender,Male,Female,0.03437605999999982,0.03437605999999982,0.03437605999999982
RQ4_F1Cb_W42,gender,Male,Female,0.04834456041987337,0.04834456041987337,0.04834456041987337
RQ4_F1Cd_W42,gender,Male,Female,0.08152446633249687,0.08152446633249687,0.08152446633249687
RQ5_F1B_W42,gender,Male,Female,0.14630309746762263,0.14630309746762263,0.14630309746762263
RQ5_F1C_W42,gender,Male,Female,0.07404645999999997,0.07404645999999997,0.07404645999999997
S12_W29,gender,Male,Female,0.08920571999999993,0.08920571999999993,0.08920571999999993
S13_W29,gender,Male,Female,0.21724843782751557,0.21724843782751557,0.21724843782751557
SATLIFED_W32,gender,Male,Female,0.02161690999999999,0.02161690999999999,0.02161690999999999
SATLIFEc_W50,gender,Male,Female,0.10872400353748612,0.10872400353748612,0.10872400353748612
SEENMASC_W29,gender,Male,Female,1.3613361099999999,1.3613361099999999,1.3613361099999999
SHOOTFREQ_W26,gender,Male,Female,0.3223292400000001,0.3223292400000001,0.3223292400000001
SMARTAPP_W49,gender,Male,Female,0.039681709999999926,0.039681709999999926,0.039681709999999926
SMLIKESb_W45,gender,Male,Female,0.07929548999999983,0.07929548999999983,0.07929548999999983
SMLIKESf_W45,gender,Male,Female,0.08494851429121086,0.08494851429121086,0.08494851429121086
SOCIETY_GUNS_W92,gender,Male,Female,0.31497434000000035,0.31497434000000035,0.31497434000000035
SOCIETY_RELG_W92,gender,Male,Female,0.11702045999999994,0.11702045999999994,0.11702045999999994
SOCIETY_RHIST_W92,gender,Male,Female,0.09548700999999993,0.09548700999999993,0.09548700999999993
SOCIETY_SSM_W92,gender,Male,Female,0.1730479819429035,0.1730479819429035,0.1730479819429035
SOCIETY_TRANS_W92,gender,Male,Female,0.23333714020527968,0.23333714020527968,0.23333714020527968
SOCIETY_WHT_W92,gender,Male,Female,0.04618119619803708,0.04618119619803708,0.04618119619803708
SOCTRUST2_W32,gender,Male,Female,0.004883829999999922,0.004883829999999922,0.004883829999999922
SOLVPROBa_W41,gender,Male,Female,0.17108413368362924,0.17108413368362924,0.17108413368362924
SOLVPROBb_W41,gender,Male,Female,0.05423693999999987,0.05423693999999987,0.05423693999999987
SOLVPROBc_W41,gender,Male,Female,0.14913932675404692,0.14913932675404692,0.14913932675404692
SOLVPROBdF1_W41,gender,Male,Female,0.07186137719213181,0.07186137719213181,0.07186137719213181
SOLVPROBf_W41,gender,Male,Female,0.17203900000000028,0.17203900000000028,0.17203900000000028
SOLVPROBg_W41,gender,Male,Female,0.07123741899092681,0.07123741899092681,0.07123741899092681
SOLVPROBh_W41,gender,Male,Female,0.14895889999999984,0.14895889999999984,0.14895889999999984
TALK_CPS_W29,gender,Male,Female,0.10569955999999986,0.10569955999999986,0.10569955999999986
TRACKCO1a_W49,gender,Male,Female,0.09255436641540321,0.09255436641540321,0.09255436641540321
TRACKCO1b_W49,gender,Male,Female,0.0386222778411251,0.0386222778411251,0.0386222778411251
TRACKGOV1a_W49,gender,Male,Female,0.10515747894842492,0.10515747894842492,0.10515747894842492
TRACKGOV1b_W49,gender,Male,Female,0.05625022000000003,0.05625022000000003,0.05625022000000003
TRAITBIZMF2C_W36,gender,Male,Female,0.01692983000000009,0.01692983000000009,0.01692983000000009
TRAITBIZMF2D_W36,gender,Male,Female,0.04837335499999995,0.04837335499999995,0.04837335499999995
TRAITBIZMF2E_W36,gender,Male,Female,0.047860681249754344,0.047860681249754344,0.047860681249754344
TRAITBIZMF2G_W36,gender,Male,Female,0.02493734500000011,0.02493734500000011,0.02493734500000011
TRAITBIZWF2C_W36,gender,Male,Female,0.08499667866851895,0.08499667866851895,0.08499667866851895
TRAITBIZWF2D_W36,gender,Male,Female,0.05977729499999995,0.05977729499999995,0.05977729499999995
TRAITBIZWF2E_W36,gender,Male,Female,0.02512165500000002,0.02512165500000002,0.02512165500000002
TRAITBIZWF2G_W36,gender,Male,Female,0.007233266034997077,0.007233266034997077,0.007233266034997077
TRAITPOLMF1B_W36,gender,Male,Female,0.04691485000000006,0.04691485000000006,0.04691485000000006
TRAITPOLMF1C_W36,gender,Male,Female,0.058866184999999904,0.058866184999999904,0.058866184999999904
TRAITPOLMF1D_W36,gender,Male,Female,0.02277273614339609,0.02277273614339609,0.02277273614339609
TRAITPOLMF1E_W36,gender,Male,Female,0.03634763499999999,0.03634763499999999,0.03634763499999999
TRAITPOLMF1F_W36,gender,Male,Female,0.07763790844281053,0.07763790844281053,0.07763790844281053
TRAITPOLMF1G_W36,gender,Male,Female,0.02511408230362816,0.02511408230362816,0.02511408230362816
TRAITPOLWF1A_W36,gender,Male,Female,0.04861821999999999,0.04861821999999999,0.04861821999999999
TRAITPOLWF1C_W36,gender,Male,Female,0.04557793901507745,0.04557793901507745,0.04557793901507745
TRAITPOLWF1D_W36,gender,Male,Female,0.06005998082735997,0.06005998082735997,0.06005998082735997
TRAITPOLWF1E_W36,gender,Male,Female,0.09019199499999997,0.09019199499999997,0.09019199499999997
TRAITPOLWF1F_W36,gender,Male,Female,0.10941712499999999,0.10941712499999999,0.10941712499999999
TRAITPOLWF1G_W36,gender,Male,Female,0.027406316819713228,0.027406316819713228,0.027406316819713228
UNIMMIGCOMM_W92,gender,Male,Female,0.0862578738654468,0.0862578738654468,0.0862578738654468
USEXCEPT_W92,gender,Male,Female,0.10425302952094326,0.10425302952094326,0.10425302952094326
USMILSIZ_W92,gender,Male,Female,0.11738720999999977,0.11738720999999977,0.11738720999999977
VALUERURAL_W32,gender,Male,Female,0.05414281000000004,0.05414281000000004,0.05414281000000004
WHADVANT_W32,gender,Male,Female,0.18604241625616136,0.18604241625616136,0.18604241625616136
WHADVANT_W92,gender,Male,Female,0.2486703699999998,0.2486703699999998,0.2486703699999998
WHYNOTBIZF2A_W36,gender,Male,Female,0.2069332900000001,0.2069332900000001,0.2069332900000001
WHYNOTBIZF2B_W36,gender,Male,Female,0.30786238000000005,0.30786238000000005,0.30786238000000005
WHYNOTBIZF2D_W36,gender,Male,Female,0.17277060999999996,0.17277060999999996,0.17277060999999996
WHYNOTBIZF2F_W36,gender,Male,Female,0.06454030000000002,0.06454030000000002,0.06454030000000002
WHYNOTBIZF2G_W36,gender,Male,Female,0.30909547167423645,0.30909547167423645,0.30909547167423645
WHYNOTBIZF2H_W36,gender,Male,Female,0.4704290200000001,0.4704290200000001,0.4704290200000001
WHYNOTBIZF2J_W36,gender,Male,Female,0.1546794586562173,0.1546794586562173,0.1546794586562173
WHYNOTBIZF2M_W36,gender,Male,Female,0.23776273000000003,0.23776273000000003,0.23776273000000003
WHYNOTBIZF2N_W36,gender,Male,Female,0.22575662013847292,0.22575662013847292,0.22575662013847292
WHYNOTBIZF2O_W36,gender,Male,Female,0.32858024049728085,0.32858024049728085,0.32858024049728085
WHYNOTPOLF1A_W36,gender,Male,Female,0.4279508699999999,0.4279508699999999,0.4279508699999999
WHYNOTPOLF1B_W36,gender,Male,Female,0.33601910000000007,0.33601910000000007,0.33601910000000007
WHYNOTPOLF1C_W36,gender,Male,Female,0.029591344603907666,0.029591344603907666,0.029591344603907666
WHYNOTPOLF1E_W36,gender,Male,Female,0.03844194000000001,0.03844194000000001,0.03844194000000001
WHYNOTPOLF1G_W36,gender,Male,Female,0.39674344,0.39674344,0.39674344
WHYNOTPOLF1I_W36,gender,Male,Female,0.15099602000000018,0.15099602000000018,0.15099602000000018
WHYNOTPOLF1J_W36,gender,Male,Female,0.34926287349262847,0.34926287349262847,0.34926287349262847
WHYNOTPOLF1K_W36,gender,Male,Female,0.08491950505041128,0.08491950505041128,0.08491950505041128
WHYNOTPOLF1L_W36,gender,Male,Female,0.28371289000000005,0.28371289000000005,0.28371289000000005
WILLMOVE_W32,gender,Male,Female,0.05563259096600065,0.05563259096600065,0.05563259096600065
WMNPRZ1_W36,gender,Male,Female,0.2460131707058666,0.2460131707058666,0.2460131707058666
WORRY2a_W54,gender,Male,Female,0.29536992309606447,0.29536992309606447,0.29536992309606447
WORRY2b_W54,gender,Male,Female,0.05008312000000012,0.05008312000000012,0.05008312000000012
WORRY2c_W54,gender,Male,Female,0.2860444599999997,0.2860444599999997,0.2860444599999997
WORRY2d_W54,gender,Male,Female,0.23277234000000008,0.23277234000000008,0.23277234000000008
WORRY2e_W54,gender,Male,Female,0.2034415200000002,0.2034415200000002,0.2034415200000002
WORRYBILL_W29,gender,Male,Female,0.20622763999999988,0.20622763999999988,0.20622763999999988
WORRYB_W26,gender,Male,Female,0.2456113560527844,0.2456113560527844,0.2456113560527844
WORRYD_W26,gender,Male,Female,0.24918405000000002,0.24918405000000002,0.24918405000000002
WORRYE_W26,gender,Male,Female,0.21775253999999988,0.21775253999999988,0.21775253999999988
WORRYF_W26,gender,Male,Female,0.29852211547938284,0.29852211547938284,0.29852211547938284
AUTOLKLY_W41,age,30-49,65+,0.0736784002616124,0.0736784002616124,0.0736784002616124
AUTOWKPLC_W41,age,30-49,65+,0.043447625000000004,0.043447625000000004,0.043447625000000004
BENEFITGOV_W49,age,30-49,65+,0.15023651441434932,0.15023651441434932,0.15023651441434932
BETTERBIZ1F2D_W36,age,30-49,65+,0.08281779000000002,0.08281779000000002,0.08281779000000002
BETTERBIZ1F2E_W36,age,30-49,65+,0.06167394499999998,0.06167394499999998,0.06167394499999998
